CustomerID,MonthlyCharges,Contract_One year,Contract_Two year,ChurnProbability,PredictedChurn,Contract,RiskCategory,RetentionStrategy
3181-MIZBN,19.75,0,0,0.16204012571546308,0,Month-to-month,Low Risk,Standard retention monitoring
9327-QSDED,43.54999923706055,0,0,0.5566051508900909,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4892-VLANZ,19.799999237060547,0,0,0.3932411408346014,0,Month-to-month,Low Risk,Standard retention monitoring
0298-XACET,50.20000076293945,0,1,0.0072799483308038,0,Two year,Low Risk,Standard retention monitoring
6917-FIJHC,26.0,0,1,0.0025358185453071844,0,Two year,Low Risk,Standard retention monitoring
6557-BZXLQ,69.6500015258789,0,0,0.7387022682746697,1,Month-to-month,High Risk,Offer contract upgrade discount
2432-TFSMK,89.5999984741211,1,0,0.409315519245954,0,One year,Medium Risk,Offer targeted discount
4211-MMAZN,20.25,0,0,0.39914645086993156,0,Month-to-month,Low Risk,Standard retention monitoring
4751-ERMAN,75.4000015258789,0,1,0.037102125353072585,0,Two year,Low Risk,Standard retention monitoring
8430-TWCBX,20.700000762939453,1,0,0.012268183493660026,0,One year,Low Risk,Standard retention monitoring
1942-OQFRW,44.0,0,0,0.7226933121833305,1,Month-to-month,High Risk,Offer contract upgrade discount
4075-JFPGR,93.5,1,0,0.11115912839595798,0,One year,Low Risk,Standard retention monitoring
3339-EAQNV,97.25,1,0,0.15356198892933257,0,One year,Low Risk,Standard retention monitoring
5329-KRDTM,77.3499984741211,0,1,0.007356763069252055,0,Two year,Low Risk,Standard retention monitoring
0307-BCOPK,19.049999237060547,1,0,0.08987294404870494,0,One year,Low Risk,Standard retention monitoring
6473-ULUHT,84.9000015258789,0,0,0.13200321344523414,0,Month-to-month,Low Risk,Standard retention monitoring
1194-SPVSP,19.649999618530277,0,0,0.6323590552591568,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7249-WBIYX,85.5999984741211,0,0,0.8009128603199209,1,Month-to-month,High Risk,Offer contract upgrade discount
2293-IJWPS,100.75,1,0,0.3375774482574377,0,One year,Low Risk,Standard retention monitoring
4377-VDHYI,90.8000030517578,1,0,0.15000524097229456,0,One year,Low Risk,Standard retention monitoring
0019-EFAEP,101.3000030517578,0,1,0.1489589907011388,0,Two year,Low Risk,Standard retention monitoring
2480-EJWYP,97.8000030517578,1,0,0.3736452225923682,0,One year,Low Risk,Standard retention monitoring
8970-ANWXO,73.75,1,0,0.18916518314423653,0,One year,Low Risk,Standard retention monitoring
8739-WWKDU,89.5,0,0,0.649784515169163,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2171-UDMFD,19.450000762939453,0,0,0.04627612160657164,0,Month-to-month,Low Risk,Standard retention monitoring
7036-TYDEC,104.0,0,1,0.17523467605057913,0,Two year,Low Risk,Standard retention monitoring
3831-YCPUO,109.5,0,1,0.01732363904552702,0,Two year,Low Risk,Standard retention monitoring
0121-SNYRK,35.400001525878906,1,0,0.024179639013788928,0,One year,Low Risk,Standard retention monitoring
3325-FUYCG,106.0999984741211,1,0,0.18268202258271252,0,One year,Low Risk,Standard retention monitoring
1952-DVVSW,20.100000381469727,1,0,0.09470514827501723,0,One year,Low Risk,Standard retention monitoring
3571-DPYUH,94.6999969482422,1,0,0.062425987052328456,0,One year,Low Risk,Standard retention monitoring
2077-MPJQO,75.4000015258789,0,0,0.7520152922169642,1,Month-to-month,High Risk,Offer contract upgrade discount
2391-SOORI,49.34999847412109,0,0,0.3842971607159704,0,Month-to-month,Low Risk,Standard retention monitoring
4086-ATNFV,60.79999923706055,1,0,0.01894977445508095,0,One year,Low Risk,Standard retention monitoring
3396-DKDEL,115.1500015258789,0,1,0.024718474705496356,0,Two year,Low Risk,Standard retention monitoring
9863-JZAIC,19.899999618530277,0,0,0.3991431094267958,0,Month-to-month,Low Risk,Standard retention monitoring
7181-OQCUT,103.8499984741211,0,0,0.5574442957746584,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3489-VSFRD,60.25,1,0,0.014889290551873597,0,One year,Low Risk,Standard retention monitoring
6283-GITPX,76.9000015258789,0,1,0.003676740291475661,0,Two year,Low Risk,Standard retention monitoring
2845-HSJCY,87.25,0,0,0.6070287378483954,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7216-KAOID,19.5,1,0,0.030357783144916557,0,One year,Low Risk,Standard retention monitoring
6680-WKXRZ,74.4000015258789,0,0,0.902372051855661,1,Month-to-month,High Risk,Offer contract upgrade discount
2346-LOCWC,20.5,0,1,0.0021796453604764204,0,Two year,Low Risk,Standard retention monitoring
0769-MURVM,65.69999694824219,0,1,0.008182614507089314,0,Two year,Low Risk,Standard retention monitoring
3374-LXDEV,89.4000015258789,0,0,0.49117913461110896,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5318-YKDPV,79.1500015258789,0,1,0.010117805415580642,0,Two year,Low Risk,Standard retention monitoring
8190-ZTQFB,51.34999847412109,1,0,0.26125206638984155,0,One year,Low Risk,Standard retention monitoring
4512-ZUIYL,70.0,0,0,0.908857728483252,1,Month-to-month,High Risk,Offer contract upgrade discount
3090-QFUVD,20.299999237060547,0,0,0.3630165525474861,0,Month-to-month,Low Risk,Standard retention monitoring
4806-KEXQR,79.9000015258789,0,0,0.8649008199425945,1,Month-to-month,High Risk,Offer contract upgrade discount
5295-PCJOO,93.6500015258789,1,0,0.26798703167036725,0,One year,Low Risk,Standard retention monitoring
9637-CDTKZ,114.0999984741211,0,1,0.031865525685901105,0,Two year,Low Risk,Standard retention monitoring
2954-PIBKO,64.1500015258789,0,1,0.002196571577178308,0,Two year,Low Risk,Standard retention monitoring
2212-LYASK,45.84999847412109,1,0,0.06625049544451848,0,One year,Low Risk,Standard retention monitoring
9481-SFCQY,59.79999923706055,0,0,0.3306713074711161,0,Month-to-month,Low Risk,Standard retention monitoring
2828-SLQPF,45.0,0,0,0.709547064376336,1,Month-to-month,High Risk,Offer contract upgrade discount
4647-MUZON,95.9499969482422,0,0,0.6646518099347332,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8212-DJRCH,90.3499984741211,0,0,0.37854163807702007,0,Month-to-month,Low Risk,Standard retention monitoring
0516-OOHAR,100.3499984741211,1,0,0.38757529832601867,0,One year,Low Risk,Standard retention monitoring
4973-RLZVI,74.6500015258789,1,0,0.02759639331892374,0,One year,Low Risk,Standard retention monitoring
8089-UZWLX,104.0500030517578,0,1,0.4559219741961172,0,Two year,Medium Risk,Offer targeted discount
9732-KPKBW,53.95000076293945,0,0,0.36994167322055754,0,Month-to-month,Low Risk,Standard retention monitoring
9715-WZCLW,97.1999969482422,0,1,0.07709083567341546,0,Two year,Low Risk,Standard retention monitoring
0257-KXZGU,62.45000076293945,0,0,0.29318755863640467,0,Month-to-month,Low Risk,Standard retention monitoring
0707-HOVVN,75.5,0,1,0.028938427202349126,0,Two year,Low Risk,Standard retention monitoring
5501-TVMGM,55.25,0,0,0.7701265012887103,1,Month-to-month,High Risk,Offer contract upgrade discount
3422-LYEPQ,71.0,0,0,0.7280979316570076,1,Month-to-month,High Risk,Offer contract upgrade discount
2277-VWCNI,48.75,0,0,0.5429365999161422,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5461-QKNTN,94.3000030517578,0,0,0.3508995671283073,0,Month-to-month,Low Risk,Standard retention monitoring
3967-KXAPS,92.3000030517578,0,1,0.00933163954615858,0,Two year,Low Risk,Standard retention monitoring
6919-ELBGL,114.9499969482422,0,1,0.05040403118295701,0,Two year,Low Risk,Standard retention monitoring
8361-LTMKD,74.4000015258789,0,0,0.6716950794804843,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1131-ALZWV,24.600000381469727,1,0,0.15940278641038938,0,One year,Low Risk,Standard retention monitoring
5178-LMXOP,95.0999984741211,0,0,0.8166258342959378,1,Month-to-month,High Risk,Offer contract upgrade discount
8992-CEUEN,18.850000381469727,0,0,0.48201872117952443,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3320-VEOYC,95.5999984741211,0,0,0.8317643417264272,1,Month-to-month,High Risk,Offer contract upgrade discount
3672-YITQD,84.0999984741211,0,0,0.6555628036624498,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6080-TCMYC,81.19999694824219,0,0,0.47351748077532546,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6734-FQAJX,105.0500030517578,0,1,0.07068300510801699,0,Two year,Low Risk,Standard retention monitoring
1063-DHQJF,92.1500015258789,0,1,0.036155101827935576,0,Two year,Low Risk,Standard retention monitoring
3976-NLDEZ,20.600000381469727,0,0,0.40375992695400975,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1729-VLAZJ,40.25,1,0,0.04848940750428226,0,One year,Low Risk,Standard retention monitoring
3400-ESFUW,57.54999923706055,0,1,0.006247988023933437,0,Two year,Low Risk,Standard retention monitoring
5271-YNWVR,113.1500015258789,0,1,0.03594853463859315,0,Two year,Low Risk,Standard retention monitoring
1587-FKLZB,99.5,0,0,0.357395214750455,0,Month-to-month,Low Risk,Standard retention monitoring
0958-YHXGP,69.9000015258789,0,0,0.7657393862284719,1,Month-to-month,High Risk,Offer contract upgrade discount
1494-EJZDW,20.149999618530277,0,1,0.029989900238674944,0,Two year,Low Risk,Standard retention monitoring
1816-FLZDK,29.149999618530277,0,0,0.5727408691148093,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2075-PUEPR,19.350000381469727,0,1,0.0075520887577703345,0,Two year,Low Risk,Standard retention monitoring
1833-TCXKK,107.75,0,0,0.7818741854189081,1,Month-to-month,High Risk,Offer contract upgrade discount
1436-ZMJAN,67.80000305175781,0,0,0.43506203428947604,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0106-UGRDO,116.0,0,1,0.07594510614338444,0,Two year,Low Risk,Standard retention monitoring
1069-XAIEM,85.05000305175781,0,0,0.8448638324032637,1,Month-to-month,High Risk,Offer contract upgrade discount
4213-HKBJO,25.700000762939453,0,1,0.019678295158743364,0,Two year,Low Risk,Standard retention monitoring
8345-MVDYC,81.6500015258789,0,1,0.06911991643903258,0,Two year,Low Risk,Standard retention monitoring
2672-OJQZP,44.75,0,0,0.6422486380286025,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5136-RGMZO,71.05000305175781,0,0,0.29794694076739925,0,Month-to-month,Low Risk,Standard retention monitoring
5774-QPLTF,20.350000381469727,1,0,0.0075673204480366735,0,One year,Low Risk,Standard retention monitoring
5240-CAOYT,87.55000305175781,0,0,0.2839987959180907,0,Month-to-month,Low Risk,Standard retention monitoring
3707-GNWHM,74.25,0,0,0.7870056524342752,1,Month-to-month,High Risk,Offer contract upgrade discount
5159-YFPKQ,75.80000305175781,0,0,0.8173129651712604,1,Month-to-month,High Risk,Offer contract upgrade discount
5052-PNLOS,105.3499984741211,0,0,0.8535359220621183,1,Month-to-month,High Risk,Offer contract upgrade discount
6173-GOLSU,94.6500015258789,0,0,0.4501207517097184,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6661-HBGWL,104.75,0,0,0.7465174814466711,1,Month-to-month,High Risk,Offer contract upgrade discount
8207-VVMYB,26.0,0,1,0.008634705996810842,0,Two year,Low Risk,Standard retention monitoring
5324-KTGCG,20.850000381469727,1,0,0.007184320644930761,0,One year,Low Risk,Standard retention monitoring
7354-OIJLX,75.8499984741211,0,0,0.8379187482793348,1,Month-to-month,High Risk,Offer contract upgrade discount
9286-BHDQG,45.25,0,1,0.0009694996688577516,0,Two year,Low Risk,Standard retention monitoring
3567-PQTSO,105.25,1,0,0.23666769830300552,0,One year,Low Risk,Standard retention monitoring
3197-ARFOY,105.0,0,0,0.3019206460684773,0,Month-to-month,Low Risk,Standard retention monitoring
5698-BQJOH,94.4000015258789,0,0,0.8647827462492489,1,Month-to-month,High Risk,Offer contract upgrade discount
1090-ESELR,105.5,0,1,0.06356057970745797,0,Two year,Low Risk,Standard retention monitoring
0056-EPFBG,39.400001525878906,0,1,0.012925624239073863,0,Two year,Low Risk,Standard retention monitoring
4955-VCWBI,20.0,1,0,0.010589493595579192,0,One year,Low Risk,Standard retention monitoring
4717-GHADL,79.5999984741211,0,1,0.038841999984363676,0,Two year,Low Risk,Standard retention monitoring
0058-EVZWM,89.80000305175781,0,0,0.5955826828734045,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7218-HKQFK,94.1999969482422,0,0,0.721825412217548,1,Month-to-month,High Risk,Offer contract upgrade discount
5057-RKGLH,20.350000381469727,0,1,0.03169595421036397,0,Two year,Low Risk,Standard retention monitoring
2309-OSFEU,33.900001525878906,0,0,0.6710473703672557,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3429-IFLEM,77.3499984741211,0,1,0.0063622403768197385,0,Two year,Low Risk,Standard retention monitoring
1550-LOAHA,84.1500015258789,0,0,0.713486470742177,1,Month-to-month,High Risk,Offer contract upgrade discount
1400-MMYXY,105.9000015258789,0,0,0.6681175228760116,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7503-QQRVF,74.30000305175781,0,0,0.42513061745295955,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7504-UWHNB,69.75,0,0,0.7441202607873216,1,Month-to-month,High Risk,Offer contract upgrade discount
9565-JSNFM,70.44999694824219,1,0,0.5648040775369408,1,One year,Medium Risk,Send customer engagement campaign
4735-BJKOU,20.149999618530277,0,1,0.014363584060196877,0,Two year,Low Risk,Standard retention monitoring
3580-GICBM,24.200000762939453,0,1,0.00227595590643579,0,Two year,Low Risk,Standard retention monitoring
7632-YUTXB,20.049999237060547,1,0,0.027722853894388375,0,One year,Low Risk,Standard retention monitoring
9412-ARGBX,95.5,0,1,0.04760235310722066,0,Two year,Low Risk,Standard retention monitoring
9576-ANLXO,69.55000305175781,0,0,0.9059054439933801,1,Month-to-month,High Risk,Offer contract upgrade discount
1110-KYLGQ,108.25,0,0,0.3060355683850608,0,Month-to-month,Low Risk,Standard retention monitoring
8696-JKZNU,76.25,0,0,0.678745513412639,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8757-TFHHJ,49.79999923706055,0,0,0.4083305785568993,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2955-BJZHG,80.8499984741211,0,0,0.6732199669052897,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9048-JVYVF,69.3499984741211,0,0,0.6223820527347587,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0682-USIXD,86.05000305175781,0,0,0.6359789657567819,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3884-UEBXB,36.150001525878906,0,1,0.008094052842967823,0,Two year,Low Risk,Standard retention monitoring
1776-SPBWV,20.100000381469727,1,0,0.045955108217145955,0,One year,Low Risk,Standard retention monitoring
9050-QLROH,90.6999969482422,0,0,0.6897951376275381,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2925-VDZHY,88.69999694824219,0,1,0.004059121151831305,0,Two year,Low Risk,Standard retention monitoring
9512-UIBFX,95.1500015258789,0,0,0.5661755758021171,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8676-TRMJS,75.0,0,0,0.7799409617628337,1,Month-to-month,High Risk,Offer contract upgrade discount
3334-CTHOL,49.95000076293945,0,0,0.8320970487811453,1,Month-to-month,High Risk,Offer contract upgrade discount
6331-LWDTQ,72.1500015258789,0,0,0.6573034059304331,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3847-BAERP,20.899999618530277,0,0,0.3104719983496456,0,Month-to-month,Low Risk,Standard retention monitoring
4709-LKHYG,20.0,1,0,0.032642256538642916,0,One year,Low Risk,Standard retention monitoring
8621-MNIHH,94.25,0,0,0.5090426558162523,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8884-ADFVN,101.9499969482422,0,0,0.7735517863161355,1,Month-to-month,High Risk,Offer contract upgrade discount
2885-HIJDH,86.9000015258789,0,1,0.026348711338720344,0,Two year,Low Risk,Standard retention monitoring
8570-KLJYJ,54.45000076293945,1,0,0.0710166377821381,0,One year,Low Risk,Standard retention monitoring
9339-FIIJL,85.94999694824219,0,1,0.04463945819959811,0,Two year,Low Risk,Standard retention monitoring
6223-DHJGV,20.649999618530277,1,0,0.02890499260964002,0,One year,Low Risk,Standard retention monitoring
0959-WHOKV,99.0,1,0,0.21787548458370307,0,One year,Low Risk,Standard retention monitoring
9610-WCESF,43.900001525878906,0,1,0.012324381293363228,0,Two year,Low Risk,Standard retention monitoring
9279-CJEOJ,95.4000015258789,0,0,0.8916763961423128,1,Month-to-month,High Risk,Offer contract upgrade discount
2985-FMWYF,93.5,0,0,0.8470680625368413,1,Month-to-month,High Risk,Offer contract upgrade discount
3540-RZJYU,86.19999694824219,0,0,0.6906848019180857,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2522-WLNSF,64.19999694824219,1,0,0.12272325681937228,0,One year,Low Risk,Standard retention monitoring
6861-XWTWQ,99.25,0,0,0.7428623525703344,1,Month-to-month,High Risk,Offer contract upgrade discount
8735-NBLWT,20.399999618530277,0,0,0.20584475279525802,0,Month-to-month,Low Risk,Standard retention monitoring
1744-JHKYS,24.700000762939453,0,0,0.11849736574661361,0,Month-to-month,Low Risk,Standard retention monitoring
0841-NULXI,35.54999923706055,0,0,0.8390466026885228,1,Month-to-month,High Risk,Offer contract upgrade discount
4016-BJKTZ,108.9000015258789,0,1,0.18544308749947538,0,Two year,Low Risk,Standard retention monitoring
9298-WGMRW,115.5,0,1,0.11100175353348256,0,Two year,Low Risk,Standard retention monitoring
7893-IXHRQ,20.549999237060547,0,0,0.5053248864134218,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8785-CJSHH,99.8000030517578,0,0,0.6132650325757316,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7654-YWJUF,84.25,1,0,0.14859071824391887,0,One year,Low Risk,Standard retention monitoring
8909-BOLNL,21.200000762939453,1,0,0.17789257003364317,0,One year,Low Risk,Standard retention monitoring
9919-FZDED,84.0999984741211,0,1,0.00864219106477914,0,Two year,Low Risk,Standard retention monitoring
0322-CHQRU,45.34999847412109,0,0,0.7292876584694126,1,Month-to-month,High Risk,Offer contract upgrade discount
3587-PMCOY,98.9000015258789,1,0,0.43065713476959006,0,One year,Medium Risk,Offer targeted discount
0655-RBDUG,98.0500030517578,0,0,0.8939879510971421,1,Month-to-month,High Risk,Offer contract upgrade discount
0983-TATYJ,51.45000076293945,1,0,0.07730052322355975,0,One year,Low Risk,Standard retention monitoring
5650-YLIBA,81.1500015258789,0,0,0.6699812945191838,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5144-TVGLP,94.75,0,0,0.7765042030660303,1,Month-to-month,High Risk,Offer contract upgrade discount
3569-EDBPQ,84.3499984741211,0,0,0.4295295507417969,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4945-RVMTE,59.54999923706055,0,0,0.6211592964175527,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3511-BFTJW,38.5,0,1,0.0014500724430995442,0,Two year,Low Risk,Standard retention monitoring
5537-UXXVS,19.25,0,0,0.31277381892996187,0,Month-to-month,Low Risk,Standard retention monitoring
8782-NUUOL,79.0,1,0,0.03382542696461794,0,One year,Low Risk,Standard retention monitoring
2865-TCHJW,75.30000305175781,0,0,0.6277277342373261,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9931-KGHOA,55.0,0,0,0.24475543007516648,0,Month-to-month,Low Risk,Standard retention monitoring
3071-MVJCD,82.30000305175781,0,1,0.009222296803850219,0,Two year,Low Risk,Standard retention monitoring
7279-BUYWN,113.1999969482422,0,0,0.5311031780657502,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3756-VNWDH,100.75,1,0,0.2649754953963029,0,One year,Low Risk,Standard retention monitoring
1395-OFUWC,29.299999237060547,0,0,0.07133768704275893,0,Month-to-month,Low Risk,Standard retention monitoring
4223-BKEOR,64.8499984741211,1,0,0.07176508071614873,0,One year,Low Risk,Standard retention monitoring
0040-HALCW,20.399999618530277,0,1,0.0026434516812505445,0,Two year,Low Risk,Standard retention monitoring
7124-UGSUR,104.4000015258789,1,0,0.17251610943030124,0,One year,Low Risk,Standard retention monitoring
7395-XWZOY,55.0,0,0,0.12118244921960855,0,Month-to-month,Low Risk,Standard retention monitoring
5440-VHLUL,105.1999969482422,1,0,0.4389146042462759,0,One year,Medium Risk,Offer targeted discount
4706-DGAHW,45.20000076293945,0,0,0.6879240661707989,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8166-ORCHU,93.5500030517578,1,0,0.09131153855594791,0,One year,Low Risk,Standard retention monitoring
3978-YNKDD,20.850000381469727,0,1,0.023402634128819415,0,Two year,Low Risk,Standard retention monitoring
7198-GLXTC,79.0,0,0,0.8511098888870665,1,Month-to-month,High Risk,Offer contract upgrade discount
6366-XIVKZ,63.150001525878906,0,0,0.16321184946057002,0,Month-to-month,Low Risk,Standard retention monitoring
5133-POWUA,45.79999923706055,0,0,0.6596921988897568,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8400-WZICQ,55.70000076293945,0,0,0.049198232348716744,0,Month-to-month,Low Risk,Standard retention monitoring
5382-SOYZL,95.0999984741211,0,0,0.8537502039731776,1,Month-to-month,High Risk,Offer contract upgrade discount
1989-PRJHP,75.5,0,0,0.6332622333820613,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4154-AQUGT,89.05000305175781,0,0,0.6179820504882292,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0980-FEXWF,50.34999847412109,1,0,0.07559391986931216,0,One year,Low Risk,Standard retention monitoring
5845-BZZIB,20.100000381469727,0,1,0.00794798931153284,0,Two year,Low Risk,Standard retention monitoring
4840-ORQXB,104.75,0,0,0.5953268624700312,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0295-PPHDO,95.4499969482422,0,0,0.8854417635707108,1,Month-to-month,High Risk,Offer contract upgrade discount
8775-ERLNB,74.30000305175781,0,0,0.7635499867783875,1,Month-to-month,High Risk,Offer contract upgrade discount
0376-YMCJC,90.5999984741211,0,0,0.6814791803533374,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7410-YTJIK,75.44999694824219,0,0,0.7641353518779518,1,Month-to-month,High Risk,Offer contract upgrade discount
9927-DSWDF,104.5999984741211,0,0,0.35001364747645264,0,Month-to-month,Low Risk,Standard retention monitoring
6681-ZSEXG,59.5,0,1,0.014183383985523698,0,Two year,Low Risk,Standard retention monitoring
5702-KVQRD,82.55000305175781,0,1,0.019754702256919353,0,Two year,Low Risk,Standard retention monitoring
8711-LOBKY,19.850000381469727,0,1,0.0023068219215996136,0,Two year,Low Risk,Standard retention monitoring
9692-TUSXH,96.0500030517578,0,0,0.7361878861198924,1,Month-to-month,High Risk,Offer contract upgrade discount
4012-YCFAI,61.34999847412109,0,1,0.005276147384012418,0,Two year,Low Risk,Standard retention monitoring
8455-HIRAQ,44.45000076293945,0,0,0.573851265900603,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7853-WNZSY,19.75,0,0,0.36048021879931713,0,Month-to-month,Low Risk,Standard retention monitoring
0390-DCFDQ,70.44999694824219,0,0,0.6983948222244567,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6421-SZVEM,82.8499984741211,1,0,0.29115685442483136,0,One year,Low Risk,Standard retention monitoring
3094-JOJAI,74.1500015258789,0,0,0.7084861573137028,1,Month-to-month,High Risk,Offer contract upgrade discount
4873-ILOLJ,90.3499984741211,0,0,0.8445515192908437,1,Month-to-month,High Risk,Offer contract upgrade discount
8181-YHCMF,60.29999923706055,0,1,0.005949065480054878,0,Two year,Low Risk,Standard retention monitoring
3324-OIRTO,104.6500015258789,1,0,0.15232884670387692,0,One year,Low Risk,Standard retention monitoring
9135-HSWOC,19.700000762939453,0,1,0.004755708222908135,0,Two year,Low Risk,Standard retention monitoring
2272-WUSPA,110.75,0,1,0.0963719596292152,0,Two year,Low Risk,Standard retention monitoring
4627-MIHJH,110.25,0,1,0.05285644277066204,0,Two year,Low Risk,Standard retention monitoring
3896-RCYYE,53.400001525878906,0,0,0.09445358620684871,0,Month-to-month,Low Risk,Standard retention monitoring
6729-GDNGC,80.69999694824219,0,0,0.8583040174466365,1,Month-to-month,High Risk,Offer contract upgrade discount
9945-PSVIP,18.700000762939453,0,1,0.01214840848830745,0,Two year,Low Risk,Standard retention monitoring
4137-JOPHL,89.69999694824219,0,1,0.23075892505174556,0,Two year,Low Risk,Standard retention monitoring
2720-FVBQP,48.95000076293945,0,0,0.3478082938350638,0,Month-to-month,Low Risk,Standard retention monitoring
7854-EKTJL,19.600000381469727,0,0,0.35435233185069254,0,Month-to-month,Low Risk,Standard retention monitoring
1133-KXCGE,20.100000381469727,1,0,0.08777857236084335,0,One year,Low Risk,Standard retention monitoring
6048-QBXKL,56.54999923706055,0,0,0.4362883769903686,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6338-AVWCY,40.150001525878906,0,0,0.685494826659045,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0013-MHZWF,69.4000015258789,0,0,0.3137826255139698,0,Month-to-month,Low Risk,Standard retention monitoring
9804-ICWBG,69.9000015258789,0,0,0.852646706985667,1,Month-to-month,High Risk,Offer contract upgrade discount
2368-GAKKQ,113.6500015258789,0,1,0.1249138128675052,0,Two year,Low Risk,Standard retention monitoring
4829-AUOAX,96.0500030517578,0,0,0.8803343719483092,1,Month-to-month,High Risk,Offer contract upgrade discount
7876-BEUTG,48.79999923706055,0,0,0.5041962951363853,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6349-JDHQP,19.850000381469727,0,1,0.006119770150231797,0,Two year,Low Risk,Standard retention monitoring
3063-QFSZL,55.400001525878906,0,0,0.7715799853235021,1,Month-to-month,High Risk,Offer contract upgrade discount
9142-XMYJH,19.350000381469727,0,0,0.1121356827640383,0,Month-to-month,Low Risk,Standard retention monitoring
2609-IAICY,77.1500015258789,0,0,0.8676020272974091,1,Month-to-month,High Risk,Offer contract upgrade discount
8626-PTQGE,60.04999923706055,0,1,0.024156177135801437,0,Two year,Low Risk,Standard retention monitoring
0230-UBYPQ,36.09999847412109,1,0,0.022750386914265286,0,One year,Low Risk,Standard retention monitoring
6814-ZPWFQ,25.0,1,0,0.03797812065292727,0,One year,Low Risk,Standard retention monitoring
5921-NGYRH,73.55000305175781,0,0,0.19544391504917846,0,Month-to-month,Low Risk,Standard retention monitoring
7803-XOCCZ,84.05000305175781,0,0,0.19920240427090863,0,Month-to-month,Low Risk,Standard retention monitoring
1459-QNFQT,59.5,0,1,0.012030156013114131,0,Two year,Low Risk,Standard retention monitoring
3948-FVVRP,54.79999923706055,0,0,0.14493756935157454,0,Month-to-month,Low Risk,Standard retention monitoring
0923-PNFUB,83.75,0,0,0.7652062818026567,1,Month-to-month,High Risk,Offer contract upgrade discount
4654-ULTTN,74.80000305175781,0,1,0.00729822937218919,0,Two year,Low Risk,Standard retention monitoring
5628-FCGYG,84.0999984741211,0,0,0.8117640298825775,1,Month-to-month,High Risk,Offer contract upgrade discount
0506-LVNGN,75.55000305175781,0,0,0.6404132054514882,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4329-YPDDQ,108.1999969482422,0,0,0.5062384417538661,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
